text,label
"From: mccall@mksol.dseg.ti.com (fred j mccall 575-3539)
Subject: Re: Market or gov failures
Article-I.D.: mksol.1993Apr6.133130.8998
Distribution: sci
Organization: Texas Instruments Inc
Lines: 52

In <C4tCL8.7xI.1@cs.cmu.edu> 18084TM@msu.edu (Tom) writes:


>[Fred saying that gov coercive poser is necessary for any space program]

>I reply;
>>>BTW, Fred, you've really crossed the border, since you admit that the ideas
>>>you support can only be carried out with coercive power.  Now that's really
>>>f***in' intolerant, so get off yer high horse about tolerance.

>Fred replies;
>>No, Tommy, I ""admit"" that there are such things as 'market failures'
>>which necessitate intervention by other than capitalist forces to
>>correct.

>I guess your understanding of this 'market failure' should be classified
>under Phil's 'economics on the level of 19th century medicine', since you
>apparently completely ignored that this 'market failure' can as easily,
>or even much more easily, be attributed to ""government intervention
>failure"".  So, in addition to a strong moral argument against what you
>propose, there is also a strong utilitarian argument, namely that gov's
>destruction of wealth through confiscastory taxation and redistribution
>on a major scale has made significant private capital investments harder
>to make.

I note that you make no such case as you claim can be 'even more
easily made'.  Yes, the argument can (and has) been made that current
government policy creates even larger market barriers than there were
in the first place, but there is no such term as 'government failure',
since the government can change policies whenever it pleases.  The
market doesn't do that and is governed by (relatively) well-understood
forces.  This libertopican bilge about 'moral arguments' about
taxation, etc., is, at bottom, so much simplistic economic thinking.
It can only be 'justified' by cliche derision of anyone who knows more
about economics than the libertopian -- which is what invariably
happens.  Tripe a la Tommy, the new libertopian dish.

>>Get a clue, little boy, and go salve your wounded pride in my not
>>considering you infallible in some other fashion.  I'm not interested
>>in your ego games.

>Puh-leese, Fred.  This, besides being simply an attempt to be insulting,
>really belongs on private mail.  If 'ego-games' are so unimportatnt to
>you, why the insults and this strange negative attatchment for me?

Wherever do you get this inflated idea of your own importance?

-- 
""Insisting on perfect safety is for people who don't have the balls to live
 in the real world.""   -- Mary Shafer, NASA Ames Dryden
------------------------------------------------------------------------------
Fred.McCall@dseg.ti.com - I don't speak for others and they don't speak for me.
",politics
"From: donb@igor.tamri.com (Don Baldwin)
Subject: Re: Good Neighbor Political Hypocrisy Test
Organization: TOSHIBA America MRI, South San Francisco, CA
Lines: 24

In article <C5HuH1.241@news.iastate.edu> jrbeach@iastate.edu (Jeffry R Beach)
writes:
>>I would be upset that, although abortions would continue, they would be
>>a lot more expensive for the rich, and a lot less safe for the poor.
>
>So now things are supposed to be legal just to keep their cost down
>and the safety factor high??  

In the case of victimless crimes yes, I think so.

Think about it.  If I rob or beat up or rape or kill someone, it's very
clear to anyone not a sociopath that I've done something immoral.  On the
other hand, if I smoke grass or have sex with a consenting adult in a
manner illegal in that state, the morality or immorality of that act is
merely a lifestyle choice; it doesn;t clearly hurt anyone else.  IMO, if
such an act doesn;t hurt another person it should not be interfered with.

>Think about it -- shouldn't all drugs then be legalized, it would lower
>the cost and definitely make them safer to use.

I think so.  And I don't use drugs, outside of the legal ones (alcohol
and coffee).

   don
",space
"From: mvp@netcom.com (Mike Van Pelt)
Subject: Re: Anyone interested in facts?  Here's a few
Organization: Netcom - Online Communication Services (408 241-9760 guest)
Lines: 19

Oops, I forgot to set read permission.  It's fixed now.

ftp netcom.com
login: anonymous
password: your@email.address
cd pub/mvp
binary
get clinton.zip

You need pkzip 2.x or the latest net.zip to un-""deflate"" this.

Economic stats since Day One, plus all of the myriad ways Slick Willie
and the Gang of 535 are preparing to do it to us.  From Ron Brown's
desk, so any distortion is pro-Democrat, can you believe it?
-- 
Let's face it, when it comes to utilities,  Microsoft has | Mike Van Pelt
performed about as well as a savings and loan.  These are | mvp@netcom.com 
the guys,  remember,  who put BACKUP and RESTORE - not to | mvp@lsil.com     
mention EDLIN - on your hard disk.  - Lincoln Spector     +----
",space
"From: phil@netcom.com (Phil Ronzone)
Subject: Re: New Study Out On Gay Percentage
Organization: Generally in favor of, but mostly random.
Lines: 20

In article <1993Apr17.022222.28105@news.cs.brandeis.edu> st923336@pip.cc.brandeis.edu writes:
    >It seems that conservatives are putting a lot of effort into
    >showing up the 10% figure, but that really doesn't make a
    >difference. Like I said, who cares how many there are? Would
    >the fact that they're only 1% of the population justify
    >discrimination against them? I don't think so.
    
Uh, well, Golly Gee Whiz. Let me see, when the new President, as his first
big ""policy act"" tries to force homosexuals (acceptance thereof) on the
military, despite polls showing a consistent 75%+ against it, and the
minority is only 1%, well, gee, I sure think that is newsworthy.

Tells you something about the fascist politics being practiced ....


-- 
There are actually people that STILL believe Love Canal was some kind of
environmental disaster. Weird, eh?

These opinions are MINE, and you can't have 'em! (But I'll rent 'em cheap ...)
",space
"From: higgins@fnalf.fnal.gov (Bill Higgins-- Beam Jockey)
Subject: Dreams and Degrees (was Re: Crazy? or just Imaginitive?)
Organization: Fermi National Accelerator Laboratory
Lines: 47
NNTP-Posting-Host: fnalf.fnal.gov

In article <C5xp0K.G79@brunel.ac.uk>, mt90dac@brunel.ac.uk (Del Cotter) writes:
> <1993Apr21.205403.1@aurora.alaska.edu> nsmca@aurora.alaska.edu writes:
>> Sorry if I do not have the big degrees
>>and such, but I think (I might be wrong, to error is human) I have something
>>that is in many ways just as important, I have imagination, dreams. And without
>>dreams all the knowledge is worthless.. 
> 
> Oh, and us with the big degrees don't got imagination, huh?
> 
> The alleged dichotomy between imagination and knowledge is one of the most
> pernicious fallacys of the New Age.  Michael, thanks for the generous
> offer, but we have quite enough dreams of our own, thank you.

Well said.
 
> You, on the other hand, are letting your own dreams go to waste by
> failing to get the maths/thermodynamics/chemistry/(your choices here)
> which would give your imagination wings.
> 
> Just to show this isn't a flame, I leave you with a quote from _Invasion of 
> the Body Snatchers_:
> 
> ""Become one of us; it's not so bad, you know""

Okay, Del, so Michael was being unfair, but you are being unfair back.  
He is taking college courses now, I presume he is studying hard, and
his postings reveal that he is *somewhat* hip to the technical issues
of astronautics.  Plus, he is attentively following the erudite
discourse of the Big Brains who post to sci.space; is it not
inevitable that he will get a splendid technical education from
reading the likes of you and me? [1]

Like others involved in sci.space, Mr. Adams shows symptoms of being a
fledgling member of the technoculture, and I think he's soaking it up
fast.  I was a young guy with dreams once, and they led me to get a
technical education to follow them up.  Too bad I wound up in an
assembly-line job stamping out identical neutrinos day after day...
(-:

[1] Though rumors persist that Del and I are both pseudonyms of Fred
McCall.

Bill Higgins, Beam Jockey              | ""We'll see you
Fermi National Accelerator Laboratory  | at White Sands in June. 
Bitnet:           HIGGINS@FNAL.BITNET  | You bring your view-graphs, 
Internet:       HIGGINS@FNAL.FNAL.GOV  | and I'll bring my rocketship.""  
SPAN/Hepnet:           43011::HIGGINS  | --Col. Pete Worden on the DC-X
",politics
"From: jscotti@lpl.arizona.edu (Jim Scotti)
Subject: Re: Comet in Temporary Orbit Around Jupiter?
Organization: Lunar & Planetary Laboratory, Tucson AZ.
Lines: 33

In article <1993Apr21.170817.15845@sq.sq.com> msb@sq.sq.com (Mark Brader) writes:
>
>> > > Also, peri[jove]s of Gehrels3 were:
>> > > 
>> > > April  1973     83 jupiter radii
>> > > August 1970     ~3 jupiter radii
>
>> > Where 1 Jupiter radius = 71,000 km = 44,000 mi = 0.0005 AU. ...
>
>> Sorry, _perijoves_...I'm not used to talking this language.
>
>Thanks again.  One final question.  The name Gehrels wasn't known to
>me before this thread came up, but the May issue of Scientific American
>has an article about the ""Inconstant Cosmos"", with a photo of Neil
>Gehrels, project scientist for NASA's Compton Gamma Ray Observatory.
>Same person?

Neil Gehrels is Prof. Tom Gehrels son.  Tom Gehrels was the discoverer
of P/Gehrels 3 (as well as about 4 other comets - the latest of which
does not bear his name, but rather the name ""Spacewatch"" since he was
observing with that system when he found the latest comet).  

>-- 
>Mark Brader, SoftQuad Inc., Toronto	""Information! ... We want information!""
>utzoo!sq!msb, msb@sq.com				-- The Prisoner

---------------------------------------------
Jim Scotti 
{jscotti@lpl.arizona.edu}
Lunar & Planetary Laboratory
University of Arizona
Tucson, AZ 85721 USA
---------------------------------------------
",politics
"From: sysmgr@king.eng.umd.edu (Doug Mohney)
Subject: Re: FAQs
Article-I.D.: mojo.1pst9uINN7tj
Reply-To: sysmgr@king.eng.umd.edu
Organization: Computer Aided Design Lab, U. of Maryland College Park
Lines: 10
NNTP-Posting-Host: queen.eng.umd.edu

In article <10505.2BBCB8C3@nss.org>, freed@nss.org (Bev Freed) writes:
>I was wondering if the FAQ files could be posted quarterly rather than monthly
>.  Every 28-30 days, I get this bloated feeling.

Or just stick 'em on sci.space.news every 28-30 days? 



    Software engineering? That's like military intelligence, isn't it?
  -- >                  SYSMGR@CADLAB.ENG.UMD.EDU                        < --
",politics
"From: schumach@convex.com (Richard A. Schumacher)
Subject: Re: space news from Feb 1 AW&ST
Nntp-Posting-Host: starman.convex.com
Organization: CONVEX Computer Corporation, Richardson, Tx., USA
X-Disclaimer: This message was written by a user at CONVEX Computer
              Corp. The opinions expressed are those of the user and
              not necessarily those of CONVEX.
Lines: 10


>Marshall is investigating a small but odd pressure rise in one SRB
>during the Jan 12 Endeavour launch.  It lasted only three seconds and
>the thrust difference between the two SRBs was not enough to cause
>nozzle gimballing.  The SRB casing shows no abnormalities.

Is this the one that had the {wrench|pliers} found inside after
recovery?


",politics
"Organization: Arizona State University
From: <CXNBK@ASUACAD.BITNET>
Subject: Re: Celebrate Liberty! 1993
Lines: 5

Narrative, narrative, narrative. . .



C.B.
",space
"From: higgins@fnalf.fnal.gov (Bill Higgins-- Beam Jockey)
Subject: Re: Conference on Manned Lunar Exploration.  May 7  Crystal City
Organization: Fermi National Accelerator Laboratory
Lines: 31
Distribution: na
NNTP-Posting-Host: fnalf.fnal.gov

In article <1993Apr19.230236.18227@aio.jsc.nasa.gov>, daviss@sweetpea.jsc.nasa.gov (S.F. Davis) writes:
> In article <1quule$5re@access.digex.net>, prb@access.digex.com (Pat) writes:
> |> 
> |> AW&ST  had a brief blurb on a Manned Lunar Exploration confernce
> |> May 7th  at Crystal City Virginia, under the auspices of AIAA.
> |> 
> |> Does anyone know more about this?  How much, to attend????
> Here are some selected excerpts of the invitation/registration form they
> sent me. Retyped without permission, all typo's are mine.

Thanks for typing that in, Steven.  Sounds like a ""fall back and
regroup"" strategy session.

I wanted to add that my copy of the brochure arrived with a flattering
cover letter:

""Invitations are being extended to those who have demonstrated a
strong committment to space program development and have been
influential in its advancement.  We sincerely hope you will be able to
attend.""

Wow! I wonder which of my contributions to the conquest of space
convinced them to send me this letter?

I hope you decide to go, Pat.  The Net can use some eyes and ears
there...

Bill Higgins          |  If we can put a man on the Moon, why can't
Fermilab              |  we put a man on the Moon? -- Bill Engfer
higgins@fnal.fnal.gov |  If we can put a man on the Moon, why can't
higgins@fnal.Bitnet   |  we put a woman on the Moon? -- Bill Higgins
",politics
